salesorderid,revisionnumber,orderdate,duedate,shipdate,status,onlineorderflag,purchaseordernumber,accountnumber,customerid,salespersonid,territoryid,billtoaddressid,shiptoaddressid,shipmethodid,creditcardid,creditcardapprovalcode,currencyrateid,subtotal,taxamt,freight,totaldue,comment,rowguid,modifieddate
68335,8,2014-03-15,2014-03-27,2014-03-22,5,True,,10-4030-021401,21401,,1,14319,14319,1,7771.0,541623Vi40239,,1174.48,93.9584,29.362,1297.8004,,d4ba61e1-8113-4ff0-bf6d-92fe681e5729,2014-03-22
68336,8,2014-03-15,2014-03-27,2014-03-22,5,True,,10-4030-021478,21478,,4,12950,12950,1,18104.0,1041633Vi93894,,1155.48,92.4384,28.887,1276.8054,,031b6c79-46a3-432f-85cf-cc084e8da07c,2014-03-22
68337,8,2014-03-15,2014-03-27,2014-03-22,5,True,,10-4030-018373,18373,,1,18597,18597,1,11908.0,1141989Vi61526,,1763.97,141.1176,44.0993,1949.1869,,bb15d3d9-ea1c-4a4b-983f-555a71db19d8,2014-03-22
68338,8,2014-03-15,2014-03-27,2014-03-22,5,True,,10-4030-018448,18448,,4,29560,29560,1,,,,1735.98,138.8784,43.3995,1918.2579,,5c03fa5a-b362-4aa7-bec5-5f8dea206e23,2014-03-22
68339,8,2014-03-15,2014-03-27,2014-03-22,5,True,,10-4030-020914,20914,,8,18185,18185,1,14923.0,842030Vi77319,,1143.46,91.4768,28.5865,1263.5233,,d3498db2-9e9d-4170-81e6-e06e664ce94f,2014-03-22
68340,8,2014-03-15,2014-03-27,2014-03-22,5,True,,10-4030-028420,28420,,7,25516,25516,1,15473.0,542412Vi79910,,1134.47,90.7576,28.3618,1253.5894,,a0b1af25-c22e-452b-b68f-ba58773e697b,2014-03-22
68341,8,2014-03-15,2014-03-27,2014-03-22,5,True,,10-4030-014326,14326,,9,20099,20099,1,16890.0,443157Vi87543,11579.0,765.32,61.2256,19.133,845.6786,,7eb04891-cf52-440c-9bdb-8206f6a91977,2014-03-22
68342,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-011975,11975,,4,20572,20572,1,9933.0,516706Vi51101,,48.97,3.9176,1.2243,54.1119,,e7129d98-9fbb-44de-b8ef-14c491afba96,2014-03-23
68343,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-011500,11500,,6,21707,21707,1,11770.0,1016715Vi60859,11592.0,13.98,1.1184,0.3495,15.4479,,e9134f5e-550b-4dde-af3a-b1b4bbb62ced,2014-03-23
68344,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-016016,16016,,9,29380,29380,1,,,11590.0,69.97,5.5976,1.7493,77.3169,,514e6cff-5923-46bd-afe4-626ef826a771,2014-03-23
68345,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-021879,21879,,9,22119,22119,1,9672.0,317678Vi49840,11590.0,35.0,2.8,0.875,38.675,,8ba83844-0903-4384-8439-06c9e98bd436,2014-03-23
68346,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-014009,14009,,9,27939,27939,1,498.0,418511Vi2582,11590.0,34.99,2.7992,0.8748,38.664,,a2494893-88a4-49c5-9571-46dcffc31097,2014-03-23
68347,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-016632,16632,,9,20331,20331,1,15424.0,819084Vi79667,11590.0,38.88,3.1104,0.972,42.9624,,72f7f700-07e3-43b0-91ba-992d7bd99538,2014-03-23
68348,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-017984,17984,,8,20677,20677,1,7567.0,1019558Vi39216,,2389.98,191.1984,59.7495,2640.9279,,8bbe27e6-bcb8-4b79-9f9c-eb24e0a6f8db,2014-03-23
68349,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-019069,19069,,7,26570,26570,1,5540.0,619572Vi29027,,2329.98,186.3984,58.2495,2574.6279,,406b1dd5-95a0-4f3a-9873-72307238c1cf,2014-03-23
68350,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-026228,26228,,8,19032,19032,1,18725.0,1020429Vi97336,,1700.99,136.0792,42.5248,1879.594,,5a34a356-03bb-479a-9222-464f415999a1,2014-03-23
68351,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-011166,11166,,1,21511,21511,1,12794.0,220842Vi66181,,47.97,3.8376,1.1993,53.0069,,ce7fd4ad-521b-41ed-a814-fbc349185377,2014-03-23
68352,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-011661,11661,,6,23117,23117,1,3555.0,521506Vi18710,11592.0,30.48,2.4384,0.762,33.6804,,cf427320-9341-4c55-a975-9be8d48fa2fb,2014-03-23
68353,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-028249,28249,,1,18980,18980,1,1491.0,921776Vi7677,,27.96,2.2368,0.699,30.8958,,4f3d1120-cf90-4d81-a326-1eea564d224e,2014-03-23
68354,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-017385,17385,,6,20390,20390,1,3174.0,521885Vi16676,11592.0,27.28,2.1824,0.682,30.1444,,c0d4afef-b0f4-4ba8-86f7-182a67d39e05,2014-03-23
68355,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-015572,15572,,6,20671,20671,1,17103.0,622540Vi88821,11592.0,32.6,2.608,0.815,36.023,,e8f9641a-0939-4ce4-820c-dbfe78db9480,2014-03-23
68356,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-011709,11709,,6,18453,18453,1,14024.0,622637Vi72730,11592.0,69.97,5.5976,1.7493,77.3169,,ae5b7b4f-edab-4a6d-8a2f-8429392c227e,2014-03-23
68357,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-021502,21502,,4,20262,20262,1,1473.0,423728Vi7615,,49.97,3.9976,1.2493,55.2169,,e7af5b54-3574-43c0-8b73-fcd32fa362f8,2014-03-23
68358,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-015526,15526,,6,16561,16561,1,8330.0,823821Vi43150,11592.0,49.97,3.9976,1.2493,55.2169,,15cbc127-6f99-4fbf-b83b-d5ee79e982b6,2014-03-23
68359,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-022337,22337,,4,12448,12448,1,14389.0,424094Vi74573,,49.97,3.9976,1.2493,55.2169,,e355e2db-cbb5-41b3-b991-dc1b1527fd2e,2014-03-23
68360,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-018880,18880,,1,11969,11969,1,1363.0,524326Vi6942,,69.99,5.5992,1.7498,77.339,,8846df7f-6902-47a7-bbff-787f68d0dbb6,2014-03-23
68361,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-019685,19685,,4,27962,27962,1,15287.0,324601Vi79058,,78.98,6.3184,1.9745,87.2729,,eedfa41f-d624-4c84-aec5-fda40ce6952b,2014-03-23
68362,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-019235,19235,,4,21770,21770,1,3609.0,724628Vi19003,,119.98,9.5984,2.9995,132.5779,,de6ae144-1068-4aa9-a0db-6a73275b1eec,2014-03-23
68363,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-027378,27378,,6,21472,21472,1,11563.0,724923Vi59749,11592.0,78.98,6.3184,1.9745,87.2729,,432aab9e-ba21-4d9f-afc2-7587d0ceb215,2014-03-23
68364,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-015836,15836,,4,13964,13964,1,19132.0,1025453Vi99434,,7.28,0.5824,0.182,8.0444,,0e5cc917-4321-4bde-97d9-fbdf5d036288,2014-03-23
68365,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-015416,15416,,1,22701,22701,1,7803.0,1125481Vi40441,,4.99,0.3992,0.1248,5.514,,e8631f7e-68e4-4726-b4b1-8febf63774eb,2014-03-23
68366,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-021732,21732,,6,13721,13721,1,1143.0,1025482Vi5790,11592.0,83.47,6.6776,2.0868,92.2344,,dc8a66bc-2da2-4bf5-8f83-f1353d552c87,2014-03-23
68367,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-016467,16467,,10,29227,29227,1,,,11595.0,4.99,0.3992,0.1248,5.514,,dd4cbc57-f8c5-4271-a098-ef6356049f6f,2014-03-23
68368,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-029422,29422,,7,13782,13782,1,13641.0,727256Vi70691,11595.0,62.98,5.0384,1.5745,69.5929,,0b483e80-b543-4786-8fd2-6f4ca36799c9,2014-03-23
68369,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-026843,26843,,8,25338,25338,1,1406.0,427762Vi7214,,184.48,14.7584,4.612,203.8504,,39ca164d-13a1-420a-a8b0-38c452d4efdb,2014-03-23
68370,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-019494,19494,,7,16884,16884,1,375.0,127803Vi1878,,6.28,0.5024,0.157,6.9394,,c9e645b2-b5f8-489e-9173-a769e91d23a5,2014-03-23
68371,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-024144,24144,,10,19811,19811,1,1573.0,1027899Vi8075,11595.0,39.98,3.1984,0.9995,44.1779,,62ef9d6f-1e05-440d-af97-7428af2f4809,2014-03-23
68372,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-024012,24012,,7,26741,26741,1,3708.0,328532Vi19558,,68.97,5.5176,1.7243,76.2119,,362df040-4bfd-435a-9655-811ba27f9838,2014-03-23
68373,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-028906,28906,,7,15561,15561,1,56.0,829082Vi267,,4.99,0.3992,0.1248,5.514,,6b595d69-0d38-4527-b336-21fe78f24f3f,2014-03-23
68374,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-011177,11177,,4,14686,14686,1,14503.0,429265Vi75220,,128.97,10.3176,3.2243,142.5119,,a0f8e5d1-86b8-4edf-9a1d-ff89059d4ad7,2014-03-23
68375,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-013099,13099,,5,19389,19389,1,10993.0,630108Vi56686,,96.96,7.7568,2.424,107.1408,,70b72738-5582-4a9e-a8ce-37759a5d318d,2014-03-23
68376,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-016127,16127,,4,18387,18387,1,11276.0,835490Vi58148,,618.47,49.4776,15.4618,683.4094,,27fa19fd-c03b-4646-91cb-d36b1ef4e1a2,2014-03-23
68377,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-014891,14891,,4,14802,14802,1,18197.0,136349Vi94374,,799.48,63.9584,19.987,883.4254,,71c0f002-ee31-43f5-bacf-fb9901b16d7e,2014-03-23
68378,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-014892,14892,,4,17077,17077,1,12564.0,636350Vi65010,,769.49,61.5592,19.2373,850.2865,,13729af3-f219-44ce-bab5-b1fe86d56b4d,2014-03-23
68379,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-016244,16244,,4,11606,11606,1,7913.0,737215Vi40959,,2369.97,189.5976,59.2493,2618.8169,,4f4bc090-21e2-432f-8828-91dc83ef975b,2014-03-23
68380,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-016087,16087,,4,15586,15586,1,16998.0,337230Vi88219,,2369.97,189.5976,59.2493,2618.8169,,41417c39-e43d-43e8-b9b9-07985bcc281a,2014-03-23
68381,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-016101,16101,,4,19703,19703,1,7662.0,737233Vi39693,,2322.28,185.7824,58.057,2566.1194,,2e56f64a-ad9c-408b-903c-aae8ae844099,2014-03-23
68382,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-027764,27764,,7,22067,22067,1,6485.0,1237463Vi33655,,776.33,62.1064,19.4083,857.8447,,3302f672-e962-4c29-9ba6-f4adb777f7a6,2014-03-23
68383,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-015585,15585,,9,20190,20190,1,9859.0,838200Vi50809,11590.0,2317.92,185.4336,57.948,2561.3016,,03150c1f-e97e-4e1e-b778-e58fb3cc5360,2014-03-23
68384,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-015185,15185,,9,24673,24673,1,11656.0,1138223Vi60231,11590.0,2322.28,185.7824,58.057,2566.1194,,b289b048-794a-48e3-804f-354d7d64da0f,2014-03-23
68385,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-026751,26751,,9,15009,15009,1,8304.0,838365Vi43006,11590.0,1120.49,89.6392,28.0123,1238.1415,,9d8ea4f4-92b6-4c64-a808-99e0c2d4d261,2014-03-23
68386,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-026191,26191,,9,22592,22592,1,18077.0,638429Vi93784,11590.0,1155.48,92.4384,28.887,1276.8054,,b1fb4a85-9f98-40ae-8a6e-6c43c22940cd,2014-03-23
68387,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-021258,21258,,9,11840,11840,1,18199.0,138715Vi94388,11590.0,1754.98,140.3984,43.8745,1939.2529,,398851e3-210b-49ab-9fa0-5386fba0ba68,2014-03-23
68388,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-021562,21562,,9,18275,18275,1,7507.0,439231Vi38894,11590.0,2451.3,196.104,61.2825,2708.6865,,c74b70e6-fde6-46ed-b76f-f040da3d84f5,2014-03-23
68389,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-029279,29279,,4,18651,18651,1,10722.0,540183Vi55373,,819.31,65.5448,20.4828,905.3376,,163e970c-ba3b-44e0-b152-45ce6d805f79,2014-03-23
68390,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-023479,23479,,1,12896,12896,1,1481.0,1140743Vi7635,,588.96,47.1168,14.724,650.8008,,03ab775d-9820-4fdd-9d79-7e5f6387eb88,2014-03-23
68391,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-023668,23668,,1,12550,12550,1,15343.0,441100Vi79272,,564.48,45.1584,14.112,623.7504,,273d8fa2-e339-49d7-99a7-16db5396ef8c,2014-03-23
68392,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-018370,18370,,4,21945,21945,1,4229.0,741986Vi22247,,1700.99,136.0792,42.5248,1879.594,,2685ac0e-10c9-41a5-b852-7c0faadab18e,2014-03-23
68393,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-018440,18440,,4,20107,20107,1,2316.0,1142000Vi12112,,1775.47,142.0376,44.3868,1961.8944,,138ffc4b-4807-483f-957a-6aecddb5c8a2,2014-03-23
68394,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-024098,24098,,8,28407,28407,1,13550.0,742578Vi70214,,655.45,52.436,16.3863,724.2723,,a9090bf1-4c24-4288-9319-765d10a1409e,2014-03-23
68395,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-017182,17182,,10,12548,12548,1,3349.0,843058Vi17658,11595.0,2419.06,193.5248,60.4765,2673.0613,,3992623c-92d0-412b-8c06-409b9a5e9479,2014-03-23
68396,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-011017,11017,,9,11541,11541,1,12801.0,643166Vi66203,11590.0,742.35,59.388,18.5588,820.2968,,487ce219-03f1-42fc-816a-90e11f11e5a0,2014-03-23
68397,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-014235,14235,,9,27507,27507,1,2020.0,343358Vi10537,11590.0,1283.82,102.7056,32.0955,1418.6211,,2de912f6-e955-4514-aa0f-8b23dc9bb6d1,2014-03-23
68398,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-022520,22520,,10,22760,22760,1,7305.0,1243442Vi37919,11595.0,1775.47,142.0376,44.3868,1961.8944,,772df955-d523-412e-ab27-7919de1ad8c5,2014-03-23
68399,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-022461,22461,,10,19416,19416,1,5241.0,1043443Vi27417,11595.0,1754.98,140.3984,43.8745,1939.2529,,c66c381c-3950-4f41-aea8-40ed8f669681,2014-03-23
68400,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-012987,12987,,9,23340,23340,1,7738.0,343598Vi40055,11590.0,2393.06,191.4448,59.8265,2644.3313,,5fc8e890-b65b-46d3-95a6-9037db9d92da,2014-03-23
68401,8,2014-03-16,2014-03-28,2014-03-23,5,True,,10-4030-011897,11897,,9,27803,27803,1,15528.0,343615Vi80225,11590.0,2473.05,197.844,61.8263,2732.7203,,4b62b102-eb32-4cb3-828a-db32843f8c40,2014-03-23
68402,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-023657,23657,,9,25737,25737,1,12338.0,917921Vi63838,11601.0,4.99,0.3992,0.1248,5.514,,c424fc8c-d4c7-4c65-92d9-6e9de97ada25,2014-03-24
68403,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-013141,13141,,9,23756,23756,1,9163.0,1018195Vi47302,11601.0,78.98,6.3184,1.9745,87.2729,,1e28c33a-cd92-4af0-af7f-d8889f2429fc,2014-03-24
68404,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-011123,11123,,9,28276,28276,1,13537.0,1018758Vi70146,11601.0,7.95,0.636,0.1988,8.7848,,11e59c50-22ee-4ec5-9354-9a01b42a5185,2014-03-24
68405,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-018289,18289,,9,22069,22069,1,14631.0,118910Vi75887,11601.0,8.99,0.7192,0.2248,9.934,,49a9caf8-2f09-4c76-ba2f-52e577d1b75e,2014-03-24
68406,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-016729,16729,,9,13258,13258,1,5695.0,319228Vi29823,11601.0,8.99,0.7192,0.2248,9.934,,a5ec64a4-4811-4a55-9e15-e8891818aa28,2014-03-24
68407,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-014700,14700,,10,12779,12779,1,16795.0,1119565Vi86996,11606.0,2325.96,186.0768,58.149,2570.1858,,29cafe41-cb26-4235-b7a4-62e2e2782fb0,2014-03-24
68408,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-016393,16393,,7,13484,13484,1,4206.0,1119608Vi22141,,2394.97,191.5976,59.8743,2646.4419,,0f9545dd-1396-4606-b032-10c953a55ca6,2014-03-24
68409,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-015649,15649,,8,23123,23123,1,16493.0,820235Vi85413,,604.96,48.3968,15.124,668.4808,,b01aa3c0-f310-438b-8049-636765d87c8b,2014-03-24
68410,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-018633,18633,,10,14271,14271,1,10227.0,720241Vi52781,11606.0,611.94,48.9552,15.2985,676.1937,,2ab416eb-6c27-44a7-8871-923863db10b9,2014-03-24
68411,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-011753,11753,,9,23375,23375,1,16244.0,420648Vi84008,11601.0,29.98,2.3984,0.7495,33.1279,,2bf31374-cb17-4ddb-9e20-cf35e7d6c679,2014-03-24
68412,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-013169,13169,,1,14600,14600,1,7572.0,220775Vi39238,,120.0,9.6,3.0,132.6,,e6ae5d24-2811-4835-ab77-b48b21fbf19d,2014-03-24
68413,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-011012,11012,,1,20731,20731,1,16073.0,420869Vi83102,,6.28,0.5024,0.157,6.9394,,db1c1391-29be-4695-b15c-670bf2048043,2014-03-24
68414,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-028861,28861,,1,19802,19802,1,12365.0,721078Vi63958,,28.98,2.3184,0.7245,32.0229,,55f25e87-f3e0-46a4-8345-adbcd04fff4f,2014-03-24
68415,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-013096,13096,,6,15466,15466,1,14256.0,321439Vi73922,11603.0,36.27,2.9016,0.9068,40.0784,,4fa365e0-e350-4e89-b035-e8ee82abb441,2014-03-24
68416,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-027915,27915,,4,19286,19286,1,2221.0,121783Vi11626,,39.98,3.1984,0.9995,44.1779,,b575a589-bc6e-4a27-8ff5-6984b6fda829,2014-03-24
68417,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-026450,26450,,1,12746,12746,1,18342.0,621963Vi95272,,30.48,2.4384,0.762,33.6804,,e3471389-a80d-4f98-8fdb-9f4ba570912e,2014-03-24
68418,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-025277,25277,,4,17080,17080,1,1557.0,722076Vi7994,,96.07,7.6856,2.4018,106.1574,,dfc7567d-daf3-4320-9a10-5044dc46ba1f,2014-03-24
68419,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-027456,27456,,1,14373,14373,1,17811.0,1222136Vi92431,,58.47,4.6776,1.4618,64.6094,,90a22f22-e78f-4a3d-a028-0d8e57133832,2014-03-24
68420,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-011841,11841,,6,25460,25460,1,2262.0,522323Vi11838,11603.0,101.95,8.156,2.5488,112.6548,,cafbba04-9cf2-4b84-bbb4-19256aea5876,2014-03-24
68421,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-019817,19817,,6,29837,29837,1,,,11603.0,78.96,6.3168,1.974,87.2508,,20f376c5-db31-472d-827b-b48fc94e0407,2014-03-24
68422,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-021755,21755,,4,13827,13827,1,9238.0,223291Vi47633,,14.98,1.1984,0.3745,16.5529,,445911d3-36ce-47be-b63e-7dff47cede95,2014-03-24
68423,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-018407,18407,,6,12317,12317,1,15663.0,323393Vi80918,11603.0,32.28,2.5824,0.807,35.6694,,c8e9e44e-7bca-4244-a72e-98be466347a0,2014-03-24
68424,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-018784,18784,,4,16982,16982,1,2211.0,424313Vi11527,,128.97,10.3176,3.2243,142.5119,,b27f8163-07ac-4836-9c43-ec58ce02ebce,2014-03-24
68425,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-018575,18575,,4,18526,18526,1,6908.0,424420Vi35982,,78.98,6.3184,1.9745,87.2729,,c373d583-7382-42de-a880-453b538e6423,2014-03-24
68426,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-020081,20081,,1,25971,25971,1,5946.0,125166Vi30967,,58.98,4.7184,1.4745,65.1729,,0de924c8-f41e-42f4-98a1-72f5d54c992b,2014-03-24
68427,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-013699,13699,,1,28882,28882,1,15862.0,426192Vi81961,,75.97,6.0776,1.8993,83.9469,,ecdf1a59-dab7-45eb-90e7-37c45101502e,2014-03-24
68428,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-014844,14844,,8,13184,13184,1,17610.0,926464Vi91415,,85.48,6.8384,2.137,94.4554,,7cf352ea-da25-4439-adf5-a7032fcb624f,2014-03-24
68429,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-019187,19187,,10,14184,14184,1,18545.0,626495Vi96372,11606.0,147.28,11.7824,3.682,162.7444,,83f219cd-f808-451f-a980-f49fe6521686,2014-03-24
68430,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-011376,11376,,10,23934,23934,1,7297.0,1026890Vi37863,11606.0,78.48,6.2784,1.962,86.7204,,41ef679f-eeb7-4fb5-b404-b25b8b64eed3,2014-03-24
68431,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-015102,15102,,10,24920,24920,1,15816.0,1127227Vi81753,11606.0,61.08,4.8864,1.527,67.4934,,1525316b-d2c6-4fbc-baca-c0eb8067454e,2014-03-24
68432,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-017090,17090,,8,27602,27602,1,16383.0,1027423Vi84710,,64.97,5.1976,1.6243,71.7919,,23a5b071-ae3c-4363-aa24-19f7b6b44caf,2014-03-24
68433,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-022387,22387,,8,15054,15054,1,14609.0,827526Vi75739,,4.99,0.3992,0.1248,5.514,,11a36e63-bfe0-4c8a-8616-bea6a41a0e72,2014-03-24
68434,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-024132,24132,,10,13338,13338,1,18571.0,1127896Vi96535,11606.0,4.99,0.3992,0.1248,5.514,,8480c8de-250d-46ec-867a-57ceca45cdff,2014-03-24
68435,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-022806,22806,,8,29873,29873,1,,,,38.98,3.1184,0.9745,43.0729,,8447b43d-fc0e-4980-acd8-95b6bdea14ba,2014-03-24
68436,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-026943,26943,,7,17989,17989,1,11313.0,1028876Vi58324,,68.97,5.5176,1.7243,76.2119,,6fa431eb-14e4-4879-b2a5-4f130da032c6,2014-03-24
68437,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-014359,14359,,6,22802,22802,1,17178.0,729479Vi89145,11603.0,42.28,3.3824,1.057,46.7194,,6a6aebc3-02e5-4862-8bd7-baf4af78f65b,2014-03-24
68438,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-014515,14515,,4,12661,12661,1,9157.0,129883Vi47288,,56.97,4.5576,1.4243,62.9519,,fc0966ec-9589-400f-9ca0-97a5c981207f,2014-03-24
68439,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-012396,12396,,8,26832,26832,1,16300.0,1130800Vi84263,,49.99,3.9992,1.2498,55.239,,c230a6fe-1461-443e-a451-60309b0f366f,2014-03-24
68440,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-016090,16090,,6,20938,20938,1,9153.0,635478Vi47250,11603.0,604.96,48.3968,15.124,668.4808,,7220636a-2e8f-4a3c-9a77-9ab541252099,2014-03-24
68441,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-016852,16852,,4,13611,13611,1,9729.0,636546Vi50129,,2405.47,192.4376,60.1368,2658.0444,,e75c5dbc-be0b-49ba-a58e-093f93beb050,2014-03-24
68442,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-015188,15188,,1,23131,23131,1,15412.0,336621Vi79626,,848.47,67.8776,21.2118,937.5594,,26127998-ba0b-4f18-b292-ff1185c769f6,2014-03-24
68443,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-015189,15189,,1,21805,21805,1,9844.0,1136623Vi50721,,769.49,61.5592,19.2373,850.2865,,bab6c77e-ca0e-49c3-b788-63f733f1720a,2014-03-24
68444,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-016144,16144,,1,23251,23251,1,5008.0,1237210Vi26242,,2376.96,190.1568,59.424,2626.5408,,c6b7d55e-e1cd-4449-bfd0-6ae695939286,2014-03-24
68445,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-015204,15204,,9,18818,18818,1,2740.0,838225Vi14245,11601.0,2394.97,191.5976,59.8743,2646.4419,,d69e986b-fd55-457d-bde2-a7868d4cfa41,2014-03-24
68446,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-026750,26750,,9,24023,24023,1,10120.0,1038364Vi52185,11601.0,1155.48,92.4384,28.887,1276.8054,,c7119f48-d6b4-450b-b98d-eafcf9c2d6e0,2014-03-24
68447,8,2014-03-17,2014-03-29,2014-03-24,5,True,,10-4030-026562,26562,,9,13271,13271,1,4950.0,1038389Vi25985,11601.0,1142.42,91.3936,28.5605,1262.3741,,b879d747-fa85-43c1-a9fc-cf85eb8fd3ed,2014-03-24
